"Family","Year","Rep","Status"
"28.063","2019",2,1
"28.063","2019",2,1
"28.063","2019",2,1
"28.063","2019",2,1
"28.063","2019",2,1
"28.063","2019",2,1
"28.063","2019",2,1
"28.063","2019",2,1
"28.063","2019",2,1
"28.063","2019",2,1
"28.063","2019",2,1
"28.063","2019",2,1
"28.063","2019",2,1
"28.063","2019",2,1
"28.063","2019",2,1
"28.063","2019",2,1
"28.063","2019",2,1
"28.063","2019",2,1
"28.063","2019",2,1
"28.063","2019",3,0
"28.063","2019",3,0
"28.063","2019",3,0
"28.063","2019",3,1
"28.063","2019",3,1
"28.063","2019",3,1
"28.063","2019",3,1
"28.063","2019",3,1
"28.063","2019",3,1
"28.063","2019",3,1
"28.063","2019",3,1
"28.063","2019",3,1
"28.063","2019",3,1
"28.063","2019",3,1
"28.063","2019",3,1
"28.063","2019",3,1
"28.063","2019",3,1
"28.063","2019",3,1
"28.063","2019",3,1
"28.063","2019",3,1
"28.063","2019",3,1
"28.063","2019",3,1
"28.063","2019",3,1
"28.063","2019",3,1
"28.063","2019",3,1
"28.063","2019",3,1
"28.063","2019",3,1
"28.063","2019",3,1
"28.063","2019",3,1
"28.063","2019",3,1
"28.063","2019",3,1
"28.063","2019",3,1
"28.063","2019",3,1
"28.063","2019",3,1
"28.063","2019",3,1
"28.063","2019",4,1
"28.063","2019",4,1
"28.063","2019",4,1
"28.063","2019",4,1
"28.063","2019",4,1
"28.063","2019",4,1
"28.063","2019",4,1
"28.063","2019",4,1
"28.063","2019",4,1
"28.063","2019",4,1
"28.063","2019",4,1
"28.063","2019",4,1
"28.063","2019",4,1
"28.063","2019",4,1
"28.063","2019",4,1
"28.063","2019",4,1
"28.063","2019",4,1
"28.063","2019",4,1
"28.063","2019",4,1
"28.063","2019",4,1
"28.063","2019",4,1
"28.063","2019",4,1
"28.063","2019",4,1
"28.063","2019",4,1
"28.063","2019",4,1
"28.063","2019",4,1
"28.063","2019",4,1
"28.063","2019",4,1
"28.063","2019",4,1
"28.063","2019",4,1
"28.063","2019",4,1
"28.063","2019",4,1
"28.063","2019",4,1
"28.063","2019",4,1
"28.063","2019",4,1
"28.064","2019",1,0
"28.064","2019",1,0
"28.064","2019",1,0
"28.064","2019",1,0
"28.064","2019",1,0
"28.064","2019",1,1
"28.064","2019",1,1
"28.064","2019",1,1
"28.064","2019",1,1
"28.064","2019",1,1
"28.064","2019",1,1
"28.064","2019",1,1
"28.064","2019",1,1
"28.064","2019",1,1
"28.064","2019",1,1
"28.064","2019",1,1
"28.064","2019",1,1
"28.064","2019",1,1
"28.064","2019",1,1
"28.064","2019",1,1
"28.064","2019",1,1
"28.064","2019",1,1
"28.064","2019",1,1
"28.064","2019",1,1
"28.064","2019",1,1
"28.064","2019",1,1
"28.064","2019",1,1
"28.064","2019",1,1
"28.064","2019",1,1
"28.064","2019",1,1
"28.064","2019",1,1
"28.064","2019",1,1
"28.064","2019",1,1
"28.064","2019",1,1
"28.064","2019",1,1
"28.064","2019",2,0
"28.064","2019",2,0
"28.064","2019",2,0
"28.064","2019",2,0
"28.064","2019",2,0
"28.064","2019",2,0
"28.064","2019",2,0
"28.064","2019",2,0
"28.064","2019",2,0
"28.064","2019",2,0
"28.064","2019",2,0
"28.064","2019",2,0
"28.064","2019",2,0
"28.064","2019",2,0
"28.064","2019",2,0
"28.064","2019",2,0
"28.064","2019",2,0
"28.064","2019",2,0
"28.064","2019",2,0
"28.064","2019",2,0
"28.064","2019",2,0
"28.064","2019",2,0
"28.064","2019",2,0
"28.064","2019",2,0
"28.064","2019",2,0
"28.064","2019",2,0
"28.064","2019",2,0
"28.064","2019",2,0
"28.064","2019",2,1
"28.064","2019",2,1
"28.064","2019",2,1
"28.064","2019",2,1
"28.064","2019",2,1
"28.064","2019",2,1
"28.064","2019",2,1
"28.064","2019",3,0
"28.064","2019",3,0
"28.064","2019",3,0
"28.064","2019",3,0
"28.064","2019",3,0
"28.064","2019",3,0
"28.064","2019",3,0
"28.064","2019",3,0
"28.064","2019",3,0
"28.064","2019",3,0
"28.064","2019",3,0
"28.064","2019",3,0
"28.064","2019",3,0
"28.064","2019",3,0
"28.064","2019",3,0
"28.064","2019",3,0
"28.064","2019",3,0
"28.064","2019",3,0
"28.064","2019",3,0
"28.064","2019",3,0
"28.064","2019",3,0
"28.064","2019",3,0
"28.064","2019",3,0
"28.064","2019",3,1
"28.064","2019",3,1
"28.064","2019",3,1
"28.064","2019",3,1
"28.064","2019",3,1
"28.064","2019",3,1
"28.064","2019",3,1
"28.064","2019",3,1
"28.064","2019",3,1
"28.064","2019",3,1
"28.064","2019",3,1
"28.064","2019",3,1
"28.064","2019",4,0
"28.064","2019",4,0
"28.064","2019",4,0
"28.064","2019",4,0
"28.064","2019",4,0
"28.064","2019",4,0
"28.064","2019",4,0
"28.064","2019",4,0
"28.064","2019",4,0
"28.064","2019",4,0
"28.064","2019",4,0
"28.064","2019",4,0
"28.064","2019",4,0
"28.064","2019",4,0
"28.064","2019",4,0
"28.064","2019",4,0
"28.064","2019",4,0
"28.064","2019",4,0
"28.064","2019",4,0
"28.064","2019",4,0
"28.064","2019",4,0
"28.064","2019",4,0
"28.064","2019",4,0
"28.064","2019",4,0
"28.064","2019",4,0
"28.064","2019",4,0
"28.064","2019",4,0
"28.064","2019",4,1
"28.064","2019",4,1
"28.064","2019",4,1
"28.064","2019",4,1
"28.064","2019",4,1
"28.064","2019",4,1
"28.064","2019",4,1
"28.064","2019",4,1
"28.067","2019",1,0
"28.067","2019",1,0
"28.067","2019",1,0
"28.067","2019",1,0
"28.067","2019",1,0
"28.067","2019",1,0
"28.067","2019",1,0
"28.067","2019",1,0
"28.067","2019",1,0
"28.067","2019",1,0
"28.067","2019",1,0
"28.067","2019",1,0
"28.067","2019",1,0
"28.067","2019",1,0
"28.067","2019",1,0
"28.067","2019",1,1
"28.067","2019",1,1
"28.067","2019",1,1
"28.067","2019",1,1
"28.067","2019",1,1
"28.067","2019",1,1
"28.067","2019",1,1
"28.067","2019",1,1
"28.067","2019",1,1
"28.067","2019",1,1
"28.067","2019",1,1
"28.067","2019",1,1
"28.067","2019",1,1
"28.067","2019",1,1
"28.067","2019",1,1
"28.067","2019",1,1
"28.067","2019",1,1
"28.067","2019",1,1
"28.067","2019",1,1
"28.067","2019",1,1
"28.07","2019",1,0
"28.07","2019",1,0
"28.07","2019",1,0
"28.07","2019",1,0
"28.07","2019",1,0
"28.07","2019",1,0
"28.07","2019",1,0
"28.07","2019",1,0
"28.07","2019",1,0
"28.07","2019",1,1
"28.07","2019",1,1
"28.07","2019",1,1
"28.07","2019",1,1
"28.07","2019",1,1
"28.07","2019",1,1
"28.07","2019",1,1
"28.07","2019",1,1
"28.07","2019",1,1
"28.07","2019",1,1
"28.07","2019",1,1
"28.07","2019",1,1
"28.07","2019",1,1
"28.07","2019",1,1
"28.07","2019",1,1
"28.07","2019",1,1
"28.07","2019",1,1
"28.07","2019",1,1
"28.07","2019",1,1
"28.07","2019",1,1
"28.07","2019",1,1
"28.07","2019",1,1
"28.07","2019",1,1
"28.07","2019",1,1
"28.07","2019",1,1
"28.07","2019",1,1
"28.07","2019",2,0
"28.07","2019",2,0
"28.07","2019",2,0
"28.07","2019",2,0
"28.07","2019",2,0
"28.07","2019",2,0
"28.07","2019",2,0
"28.07","2019",2,0
"28.07","2019",2,0
"28.07","2019",2,0
"28.07","2019",2,0
"28.07","2019",2,0
"28.07","2019",2,0
"28.07","2019",2,0
"28.07","2019",2,0
"28.07","2019",2,0
"28.07","2019",2,0
"28.07","2019",2,0
"28.07","2019",2,0
"28.07","2019",2,0
"28.07","2019",2,0
"28.07","2019",2,0
"28.07","2019",2,1
"28.07","2019",2,1
"28.07","2019",2,1
"28.07","2019",2,1
"28.07","2019",2,1
"28.07","2019",2,1
"28.07","2019",2,1
"28.07","2019",2,1
"28.07","2019",2,1
"28.07","2019",2,1
"28.07","2019",2,1
"28.07","2019",2,1
"28.07","2019",2,1
"28.07","2019",3,0
"28.07","2019",3,0
"28.07","2019",3,0
"28.07","2019",3,0
"28.07","2019",3,0
"28.07","2019",3,0
"28.07","2019",3,0
"28.07","2019",3,0
"28.07","2019",3,0
"28.07","2019",3,0
"28.07","2019",3,0
"28.07","2019",3,0
"28.07","2019",3,0
"28.07","2019",3,0
"28.07","2019",3,0
"28.07","2019",3,0
"28.07","2019",3,0
"28.07","2019",3,0
"28.07","2019",3,0
"28.07","2019",3,0
"28.07","2019",3,0
"28.07","2019",3,0
"28.07","2019",3,0
"28.07","2019",3,0
"28.07","2019",3,1
"28.07","2019",3,1
"28.07","2019",3,1
"28.07","2019",3,1
"28.07","2019",3,1
"28.07","2019",3,1
"28.07","2019",3,1
"28.07","2019",3,1
"28.07","2019",3,1
"28.07","2019",3,1
"28.07","2019",3,1
"28.07","2019",4,0
"28.07","2019",4,0
"28.07","2019",4,0
"28.07","2019",4,0
"28.07","2019",4,0
"28.07","2019",4,0
"28.07","2019",4,0
"28.07","2019",4,0
"28.07","2019",4,0
"28.07","2019",4,0
"28.07","2019",4,0
"28.07","2019",4,0
"28.07","2019",4,0
"28.07","2019",4,1
"28.07","2019",4,1
"28.07","2019",4,1
"28.07","2019",4,1
"28.07","2019",4,1
"28.07","2019",4,1
"28.07","2019",4,1
"28.07","2019",4,1
"28.07","2019",4,1
"28.07","2019",4,1
"28.07","2019",4,1
"28.07","2019",4,1
"28.07","2019",4,1
"28.07","2019",4,1
"28.07","2019",4,1
"28.07","2019",4,1
"28.07","2019",4,1
"28.07","2019",4,1
"28.07","2019",4,1
"28.07","2019",4,1
"28.07","2019",4,1
"28.07","2019",4,1
"28.075","2019",1,0
"28.075","2019",1,0
"28.075","2019",1,0
"28.075","2019",1,1
"28.075","2019",1,1
"28.075","2019",1,1
"28.075","2019",1,1
"28.075","2019",1,1
"28.075","2019",1,1
"28.075","2019",1,1
"28.075","2019",1,1
"28.075","2019",1,1
"28.075","2019",1,1
"28.075","2019",1,1
"28.075","2019",1,1
"28.075","2019",1,1
"28.075","2019",1,1
"28.075","2019",1,1
"28.075","2019",1,1
"28.075","2019",1,1
"28.075","2019",1,1
"28.075","2019",1,1
"28.075","2019",1,1
"28.075","2019",1,1
"28.075","2019",1,1
"28.075","2019",1,1
"28.075","2019",1,1
"28.075","2019",1,1
"28.075","2019",1,1
"28.075","2019",1,1
"28.075","2019",1,1
"28.075","2019",1,1
"28.075","2019",1,1
"28.075","2019",1,1
"28.075","2019",1,1
"28.075","2019",2,0
"28.075","2019",2,0
"28.075","2019",2,0
"28.075","2019",2,0
"28.075","2019",2,0
"28.075","2019",2,0
"28.075","2019",2,1
"28.075","2019",2,1
"28.075","2019",2,1
"28.075","2019",2,1
"28.075","2019",2,1
"28.075","2019",2,1
"28.075","2019",2,1
"28.075","2019",2,1
"28.075","2019",2,1
"28.075","2019",2,1
"28.075","2019",2,1
"28.075","2019",2,1
"28.075","2019",2,1
"28.075","2019",2,1
"28.075","2019",2,1
"28.075","2019",2,1
"28.075","2019",2,1
"28.075","2019",2,1
"28.075","2019",2,1
"28.075","2019",2,1
"28.075","2019",2,1
"28.075","2019",2,1
"28.075","2019",2,1
"28.075","2019",2,1
"28.075","2019",2,1
"28.075","2019",2,1
"28.075","2019",2,1
"28.075","2019",2,1
"28.075","2019",2,1
"28.075","2019",3,0
"28.075","2019",3,0
"28.075","2019",3,0
"28.075","2019",3,0
"28.075","2019",3,0
"28.075","2019",3,0
"28.075","2019",3,0
"28.075","2019",3,0
"28.075","2019",3,1
"28.075","2019",3,1
"28.075","2019",3,1
"28.075","2019",3,1
"28.075","2019",3,1
"28.075","2019",3,1
"28.075","2019",3,1
"28.075","2019",3,1
"28.075","2019",3,1
"28.075","2019",3,1
"28.075","2019",3,1
"28.075","2019",3,1
"28.075","2019",3,1
"28.075","2019",3,1
"28.075","2019",3,1
"28.075","2019",3,1
"28.075","2019",3,1
"28.075","2019",3,1
"28.075","2019",3,1
"28.075","2019",3,1
"28.075","2019",3,1
"28.075","2019",3,1
"28.075","2019",3,1
"28.075","2019",3,1
"28.075","2019",3,1
"28.075","2019",3,1
"28.075","2019",3,1
"28.076","2019",1,0
"28.076","2019",1,0
"28.076","2019",1,0
"28.076","2019",1,1
"28.076","2019",1,1
"28.076","2019",1,1
"28.076","2019",1,1
"28.076","2019",1,1
"28.076","2019",1,1
"28.076","2019",1,1
"28.076","2019",1,1
"28.076","2019",1,1
"28.076","2019",1,1
"28.076","2019",1,1
"28.076","2019",1,1
"28.076","2019",1,1
"28.076","2019",1,1
"28.076","2019",1,1
"28.076","2019",1,1
"28.076","2019",1,1
"28.076","2019",1,1
"28.076","2019",1,1
"28.076","2019",1,1
"28.076","2019",1,1
"28.076","2019",1,1
"28.076","2019",1,1
"28.076","2019",1,1
"28.076","2019",1,1
"28.076","2019",1,1
"28.076","2019",1,1
"28.076","2019",1,1
"28.076","2019",1,1
"28.076","2019",1,1
"28.076","2019",1,1
"28.076","2019",1,1
"28.076","2019",2,0
"28.076","2019",2,1
"28.076","2019",2,1
"28.076","2019",2,1
"28.076","2019",2,1
"28.076","2019",2,1
"28.076","2019",2,1
"28.076","2019",2,1
"28.076","2019",2,1
"28.076","2019",2,1
"28.076","2019",2,1
"28.076","2019",2,1
"28.076","2019",2,1
"28.076","2019",2,1
"28.076","2019",2,1
"28.076","2019",2,1
"28.076","2019",2,1
"28.076","2019",2,1
"28.076","2019",2,1
"28.076","2019",2,1
"28.076","2019",2,1
"28.076","2019",2,1
"28.076","2019",2,1
"28.076","2019",2,1
"28.076","2019",2,1
"28.076","2019",2,1
"28.076","2019",2,1
"28.076","2019",2,1
"28.076","2019",2,1
"28.076","2019",2,1
"28.076","2019",2,1
"28.076","2019",2,1
"28.076","2019",2,1
"28.076","2019",2,1
"28.076","2019",2,1
"28.076","2019",3,0
"28.076","2019",3,0
"28.076","2019",3,0
"28.076","2019",3,0
"28.076","2019",3,0
"28.076","2019",3,1
"28.076","2019",3,1
"28.076","2019",3,1
"28.076","2019",3,1
"28.076","2019",3,1
"28.076","2019",3,1
"28.076","2019",3,1
"28.076","2019",3,1
"28.076","2019",3,1
"28.076","2019",3,1
"28.076","2019",3,1
"28.076","2019",3,1
"28.076","2019",3,1
"28.076","2019",3,1
"28.076","2019",3,1
"28.076","2019",3,1
"28.076","2019",3,1
"28.076","2019",3,1
"28.076","2019",3,1
"28.076","2019",3,1
"28.076","2019",3,1
"28.076","2019",3,1
"28.076","2019",3,1
"28.076","2019",3,1
"28.076","2019",3,1
"28.076","2019",3,1
"28.076","2019",3,1
"28.076","2019",3,1
"28.076","2019",3,1
"28.076","2019",3,1
"28.076","2019",4,1
"28.076","2019",4,1
"28.076","2019",4,1
"28.076","2019",4,1
"28.076","2019",4,1
"28.076","2019",4,1
"28.076","2019",4,1
"28.076","2019",4,1
"28.076","2019",4,1
"28.076","2019",4,1
"28.076","2019",4,1
"28.076","2019",4,1
"28.076","2019",4,1
"28.076","2019",4,1
"28.076","2019",4,1
"28.076","2019",4,1
"28.076","2019",4,1
"28.076","2019",4,1
"28.076","2019",4,1
"28.076","2019",4,1
"28.076","2019",4,1
"28.076","2019",4,1
"28.076","2019",4,1
"28.076","2019",4,1
"28.076","2019",4,1
"28.076","2019",4,1
"28.076","2019",4,1
"28.076","2019",4,1
"28.076","2019",4,1
"28.076","2019",4,1
"28.076","2019",4,1
"28.076","2019",4,1
"28.076","2019",4,1
"28.076","2019",4,1
"28.076","2019",4,1
"28.078","2019",1,0
"28.078","2019",1,0
"28.078","2019",1,0
"28.078","2019",1,0
"28.078","2019",1,0
"28.078","2019",1,0
"28.078","2019",1,0
"28.078","2019",1,0
"28.078","2019",1,0
"28.078","2019",1,0
"28.078","2019",1,1
"28.078","2019",1,1
"28.078","2019",1,1
"28.078","2019",1,1
"28.078","2019",1,1
"28.078","2019",1,1
"28.078","2019",1,1
"28.078","2019",1,1
"28.078","2019",1,1
"28.078","2019",1,1
"28.078","2019",1,1
"28.078","2019",1,1
"28.078","2019",1,1
"28.078","2019",1,1
"28.078","2019",1,1
"28.078","2019",1,1
"28.078","2019",1,1
"28.078","2019",1,1
"28.078","2019",1,1
"28.078","2019",1,1
"28.078","2019",1,1
"28.078","2019",1,1
"28.078","2019",1,1
"28.078","2019",1,1
"28.078","2019",1,1
"28.078","2019",2,0
"28.078","2019",2,0
"28.078","2019",2,0
"28.078","2019",2,0
"28.078","2019",2,0
"28.078","2019",2,0
"28.078","2019",2,0
"28.078","2019",2,0
"28.078","2019",2,0
"28.078","2019",2,0
"28.078","2019",2,1
"28.078","2019",2,1
"28.078","2019",2,1
"28.078","2019",2,1
"28.078","2019",2,1
"28.078","2019",2,1
"28.078","2019",2,1
"28.078","2019",2,1
"28.078","2019",2,1
"28.078","2019",2,1
"28.078","2019",2,1
"28.078","2019",2,1
"28.078","2019",2,1
"28.078","2019",2,1
"28.078","2019",2,1
"28.078","2019",2,1
"28.078","2019",2,1
"28.078","2019",2,1
"28.078","2019",2,1
"28.078","2019",2,1
"28.078","2019",2,1
"28.078","2019",2,1
"28.078","2019",2,1
"28.078","2019",2,1
"28.078","2019",2,1
"28.079","2019",1,0
"28.079","2019",1,0
"28.079","2019",1,0
"28.079","2019",1,0
"28.079","2019",1,0
"28.079","2019",1,0
"28.079","2019",1,0
"28.079","2019",1,0
"28.079","2019",1,0
"28.079","2019",1,0
"28.079","2019",1,0
"28.079","2019",1,0
"28.079","2019",1,0
"28.079","2019",1,0
"28.079","2019",1,0
"28.079","2019",1,0
"28.079","2019",1,0
"28.079","2019",1,0
"28.079","2019",1,0
"28.079","2019",1,0
"28.079","2019",1,0
"28.079","2019",1,1
"28.079","2019",1,1
"28.079","2019",1,1
"28.079","2019",1,1
"28.079","2019",1,1
"28.079","2019",1,1
"28.079","2019",1,1
"28.079","2019",1,1
"28.079","2019",1,1
"28.079","2019",1,1
"28.079","2019",1,1
"28.079","2019",1,1
"28.079","2019",1,1
"28.079","2019",1,1
"28.079","2019",2,0
"28.079","2019",2,0
"28.079","2019",2,0
"28.079","2019",2,0
"28.079","2019",2,0
"28.079","2019",2,0
"28.079","2019",2,0
"28.079","2019",2,0
"28.079","2019",2,0
"28.079","2019",2,0
"28.079","2019",2,0
"28.079","2019",2,0
"28.079","2019",2,0
"28.079","2019",2,0
"28.079","2019",2,0
"28.079","2019",2,0
"28.079","2019",2,0
"28.079","2019",2,0
"28.079","2019",2,0
"28.079","2019",2,0
"28.079","2019",2,0
"28.079","2019",2,0
"28.079","2019",2,0
"28.079","2019",2,0
"28.079","2019",2,0
"28.079","2019",2,0
"28.079","2019",2,1
"28.079","2019",2,1
"28.079","2019",2,1
"28.079","2019",2,1
"28.079","2019",2,1
"28.079","2019",2,1
"28.079","2019",2,1
"28.079","2019",2,1
"28.079","2019",2,1
"28.079","2019",3,0
"28.079","2019",3,0
"28.079","2019",3,0
"28.079","2019",3,0
"28.079","2019",3,0
"28.079","2019",3,0
"28.079","2019",3,0
"28.079","2019",3,0
"28.079","2019",3,0
"28.079","2019",3,0
"28.079","2019",3,0
"28.079","2019",3,0
"28.079","2019",3,0
"28.079","2019",3,0
"28.079","2019",3,1
"28.079","2019",3,1
"28.079","2019",3,1
"28.079","2019",3,1
"28.079","2019",3,1
"28.079","2019",3,1
"28.079","2019",3,1
"28.079","2019",3,1
"28.079","2019",3,1
"28.079","2019",3,1
"28.079","2019",3,1
"28.079","2019",3,1
"28.079","2019",3,1
"28.079","2019",3,1
"28.079","2019",3,1
"28.079","2019",3,1
"28.079","2019",3,1
"28.079","2019",3,1
"28.079","2019",3,1
"28.079","2019",3,1
"28.079","2019",3,1
"28.079","2019",4,0
"28.079","2019",4,0
"28.079","2019",4,0
"28.079","2019",4,0
"28.079","2019",4,0
"28.079","2019",4,0
"28.079","2019",4,0
"28.079","2019",4,0
"28.079","2019",4,0
"28.079","2019",4,0
"28.079","2019",4,0
"28.079","2019",4,0
"28.079","2019",4,0
"28.079","2019",4,0
"28.079","2019",4,0
"28.079","2019",4,0
"28.079","2019",4,0
"28.079","2019",4,0
"28.079","2019",4,0
"28.079","2019",4,0
"28.079","2019",4,0
"28.079","2019",4,0
"28.079","2019",4,1
"28.079","2019",4,1
"28.079","2019",4,1
"28.079","2019",4,1
"28.079","2019",4,1
"28.079","2019",4,1
"28.079","2019",4,1
"28.079","2019",4,1
"28.079","2019",4,1
"28.079","2019",4,1
"28.079","2019",4,1
"28.079","2019",4,1
"28.079","2019",4,1
"28.082","2019",1,0
"28.082","2019",1,1
"28.082","2019",1,1
"28.082","2019",1,1
"28.082","2019",1,1
"28.082","2019",1,1
"28.082","2019",1,1
"28.082","2019",1,1
"28.082","2019",1,1
"28.082","2019",1,1
"28.082","2019",1,1
"28.082","2019",1,1
"28.082","2019",1,1
"28.082","2019",1,1
"28.082","2019",1,1
"28.082","2019",1,1
"28.082","2019",1,1
"28.082","2019",1,1
"28.082","2019",1,1
"28.082","2019",1,1
"28.082","2019",1,1
"28.082","2019",1,1
"28.082","2019",1,1
"28.082","2019",1,1
"28.082","2019",1,1
"28.082","2019",1,1
"28.082","2019",1,1
"28.082","2019",1,1
"28.082","2019",1,1
"28.082","2019",1,1
"28.082","2019",1,1
"28.082","2019",1,1
"28.082","2019",1,1
"28.082","2019",1,1
"28.082","2019",1,1
"28.082","2019",2,0
"28.082","2019",2,1
"28.082","2019",2,1
"28.082","2019",2,1
"28.082","2019",2,1
"28.082","2019",2,1
"28.082","2019",2,1
"28.082","2019",2,1
"28.082","2019",2,1
"28.082","2019",2,1
"28.082","2019",2,1
"28.082","2019",2,1
"28.082","2019",2,1
"28.082","2019",2,1
"28.082","2019",2,1
"28.082","2019",2,1
"28.082","2019",2,1
"28.082","2019",2,1
"28.082","2019",2,1
"28.082","2019",2,1
"28.082","2019",2,1
"28.082","2019",2,1
"28.082","2019",2,1
"28.082","2019",2,1
"28.082","2019",2,1
"28.082","2019",2,1
"28.082","2019",2,1
"28.082","2019",2,1
"28.082","2019",2,1
"28.082","2019",2,1
"28.082","2019",2,1
"28.082","2019",2,1
"28.082","2019",2,1
"28.082","2019",2,1
"28.082","2019",2,1
"28.082","2019",3,0
"28.082","2019",3,0
"28.082","2019",3,0
"28.082","2019",3,0
"28.082","2019",3,0
"28.082","2019",3,0
"28.082","2019",3,1
"28.082","2019",3,1
"28.082","2019",3,1
"28.082","2019",3,1
"28.082","2019",3,1
"28.082","2019",3,1
"28.082","2019",3,1
"28.082","2019",3,1
"28.082","2019",3,1
"28.082","2019",3,1
"28.082","2019",3,1
"28.082","2019",3,1
"28.082","2019",3,1
"28.082","2019",3,1
"28.082","2019",3,1
"28.082","2019",3,1
"28.082","2019",3,1
"28.082","2019",3,1
"28.082","2019",3,1
"28.082","2019",3,1
"28.082","2019",3,1
"28.082","2019",3,1
"28.082","2019",3,1
"28.082","2019",3,1
"28.082","2019",3,1
"28.082","2019",3,1
"28.082","2019",3,1
"28.082","2019",3,1
"28.082","2019",3,1
"28.082","2019",4,0
"28.082","2019",4,0
"28.082","2019",4,0
"28.082","2019",4,0
"28.082","2019",4,0
"28.082","2019",4,0
"28.082","2019",4,0
"28.082","2019",4,0
"28.082","2019",4,0
"28.082","2019",4,0
"28.082","2019",4,0
"28.082","2019",4,0
"28.082","2019",4,0
"28.082","2019",4,0
"28.082","2019",4,0
"28.082","2019",4,0
"28.082","2019",4,0
"28.082","2019",4,0
"28.082","2019",4,0
"28.082","2019",4,0
"28.082","2019",4,1
"28.082","2019",4,1
"28.082","2019",4,1
"28.082","2019",4,1
"28.082","2019",4,1
"28.082","2019",4,1
"28.082","2019",4,1
"28.082","2019",4,1
"28.082","2019",4,1
"28.082","2019",4,1
"28.082","2019",4,1
"28.082","2019",4,1
"28.082","2019",4,1
"28.082","2019",4,1
"28.082","2019",4,1
"28.083","2019",1,0
"28.083","2019",1,0
"28.083","2019",1,0
"28.083","2019",1,0
"28.083","2019",1,1
"28.083","2019",1,1
"28.083","2019",1,1
"28.083","2019",1,1
"28.083","2019",1,1
"28.083","2019",1,1
"28.083","2019",1,1
"28.083","2019",1,1
"28.083","2019",1,1
"28.083","2019",1,1
"28.083","2019",1,1
"28.083","2019",1,1
"28.083","2019",1,1
"28.083","2019",1,1
"28.083","2019",1,1
"28.083","2019",1,1
"28.083","2019",1,1
"28.083","2019",1,1
"28.083","2019",1,1
"28.083","2019",1,1
"28.083","2019",1,1
"28.083","2019",1,1
"28.083","2019",1,1
"28.083","2019",1,1
"28.083","2019",1,1
"28.083","2019",1,1
"28.083","2019",1,1
"28.083","2019",1,1
"28.083","2019",1,1
"28.083","2019",1,1
"28.083","2019",1,1
"28.083","2019",2,0
"28.083","2019",2,0
"28.083","2019",2,0
"28.083","2019",2,1
"28.083","2019",2,1
"28.083","2019",2,1
"28.083","2019",2,1
"28.083","2019",2,1
"28.083","2019",2,1
"28.083","2019",2,1
"28.083","2019",2,1
"28.083","2019",2,1
"28.083","2019",2,1
"28.083","2019",2,1
"28.083","2019",2,1
"28.083","2019",2,1
"28.083","2019",2,1
"28.083","2019",2,1
"28.083","2019",2,1
"28.083","2019",2,1
"28.083","2019",2,1
"28.083","2019",2,1
"28.083","2019",2,1
"28.083","2019",2,1
"28.083","2019",2,1
"28.083","2019",2,1
"28.083","2019",2,1
"28.083","2019",2,1
"28.083","2019",2,1
"28.083","2019",2,1
"28.083","2019",2,1
"28.083","2019",2,1
"28.083","2019",2,1
"28.083","2019",2,1
"28.083","2019",2,1
"28.083","2019",3,0
"28.083","2019",3,0
"28.083","2019",3,0
"28.083","2019",3,0
"28.083","2019",3,0
"28.083","2019",3,0
"28.083","2019",3,0
"28.083","2019",3,0
"28.083","2019",3,0
"28.083","2019",3,1
"28.083","2019",3,1
"28.083","2019",3,1
"28.083","2019",3,1
"28.083","2019",3,1
"28.083","2019",3,1
"28.083","2019",3,1
"28.083","2019",3,1
"28.083","2019",3,1
"28.083","2019",3,1
"28.083","2019",3,1
"28.083","2019",3,1
"28.083","2019",3,1
"28.083","2019",3,1
"28.083","2019",3,1
"28.083","2019",3,1
"28.083","2019",3,1
"28.083","2019",3,1
"28.083","2019",3,1
"28.083","2019",3,1
"28.083","2019",3,1
"28.083","2019",3,1
"28.083","2019",3,1
"28.083","2019",3,1
"28.083","2019",3,1
"28.083","2019",3,1
"28.084","2019",1,0
"28.084","2019",1,0
"28.084","2019",1,0
"28.084","2019",1,0
"28.084","2019",1,0
"28.084","2019",1,0
"28.084","2019",1,1
"28.084","2019",1,1
"28.084","2019",1,1
"28.084","2019",1,1
"28.084","2019",1,1
"28.084","2019",1,1
"28.084","2019",1,1
"28.084","2019",1,1
"28.084","2019",1,1
"28.084","2019",1,1
"28.084","2019",1,1
"28.084","2019",1,1
"28.084","2019",1,1
"28.084","2019",1,1
"28.084","2019",1,1
"28.084","2019",1,1
"28.084","2019",1,1
"28.084","2019",1,1
"28.084","2019",1,1
"28.084","2019",1,1
"28.084","2019",1,1
"28.084","2019",1,1
"28.084","2019",1,1
"28.084","2019",1,1
"28.084","2019",1,1
"28.084","2019",1,1
"28.084","2019",1,1
"28.084","2019",1,1
"28.084","2019",1,1
"28.084","2019",2,0
"28.084","2019",2,0
"28.084","2019",2,0
"28.084","2019",2,0
"28.084","2019",2,1
"28.084","2019",2,1
"28.084","2019",2,1
"28.084","2019",2,1
"28.084","2019",2,1
"28.084","2019",2,1
"28.084","2019",2,1
"28.084","2019",2,1
"28.084","2019",2,1
"28.084","2019",2,1
"28.084","2019",2,1
"28.084","2019",2,1
"28.084","2019",2,1
"28.084","2019",2,1
"28.084","2019",2,1
"28.084","2019",2,1
"28.084","2019",2,1
"28.084","2019",2,1
"28.084","2019",2,1
"28.084","2019",2,1
"28.084","2019",2,1
"28.084","2019",2,1
